platform,show_id,title,content_type,release_year,rating,duration_value,duration_unit,primary_genre,genres,country,date_added,director,description
Amazon Prime,s6521,The Charnel House,Movie,2016,R,93.0,min,Horror,"Horror, Suspense",,,Craig Moss,A modern loft reveals its past when new tenants arrive as this former slaughterhouse exposes the evilness still existing within the walls.
Amazon Prime,s6522,The Calm After The Storm,Movie,2021,13+,41.0,min,Action,"Action, Comedy, Drama",,,Luca Amhofer,"If the brother of the very pregnant Cora wasn't afraid of flying and the private jet didn't have to survive a violent thunderstorm front, the hostile siblings could certainly ignore each other..."
Amazon Prime,s6523,Tequila Flavored Cigarettes,Movie,2021,16+,77.0,min,Comedy,"Comedy, Drama",,,Bobby McGruther,"Your soulmate is decided on your 23rd birthday. Childhood friends reunite to celebrate the birthday of Angelo, the last of their group to turn 23. As the night progresses, old feelings come up, and they start to question whether the system is perfect."
Amazon Prime,s6524,Tambyacha Vishnubala,Movie,2011,13+,157.0,min,Drama,Drama,,,Pitambar Kale,"Vishnu, a kind and soft-spoken person, turns into a ruthless man seeking revenge on those who assaulted his loved ones."
Amazon Prime,s6525,Tales From the Stranger Side,TV Show,2021,16+,1.0,season,Suspense,Suspense,,,,A collection of bizarre thrilling stories with chilling plot twists
Amazon Prime,s6526,Super Hot,Movie,2021,16+,82.0,min,Horror,Horror,,,Taylor King,A pizza delivery girl discovers her neighbor is moving into a sorority house of vampires. It's a race against the clock to stop her crush from being sacrificed at midnight!
Amazon Prime,s6527,Sundarapandian,Movie,2012,ALL,147.0,min,Action,"Action, Comedy, Drama",,,S. R. Prabhakaran,"Sundarapandian, who goes to great lengths to help his friends, conveys his friend's feelings to a girl who turns out to be the woman he liked. However, rekindled feelings turn their lives upside down."
Amazon Prime,s6528,Sri Rama Rajyam,Movie,2011,ALL,162.0,min,Drama,Drama,,,Bapu,"After getting exiled by Lord Rama, Sita gives birth to Lava and Kusa. Under Sage Valmiki's guidance, the boys set out to preach the Ramayana in Ayodhya but a shocking truth awaits them there."
Amazon Prime,s6529,Speak or be Silent,Movie,2021,18+,72.0,min,Action,"Action, Drama",,,Tyler Jones,"When Elliot Washington was on his way home from work, he stumbles upon a murder taken place. He (Elliott Washington) drops his backpack at the scene in a panic. Unbeknownst to him the guys turn out to be detectives and their determined to silence Elliot to cover themselves."
Amazon Prime,s6530,Snowy River: The McGregor Saga,TV Show,1998,TV-PG,4.0,season,Drama,"Drama, Western",,,,"This series tells the story of Matt McGregor, one of the richest and most influential man in town, and widower father of three children: Colin, Rob and Danni. Unresolved sexual tension comes in the shape of Matt's childhood independent, free-spirited friend, the recently widowed Kathleen O'Neil, who's returned to Paterson's Ridge with her son after having spent many years in England."
Amazon Prime,s6531,Singam123,Movie,2015,13+,88.0,min,Action,"Action, Comedy",,,Amith Nair,"The story is set in a village called Singarayakonda which is ruled by a self-proclaimed king and mafia-lord, Lingam. He fancies himself as the destructive force and an archenemy of Law and Order. After several failed attempts by Indian Police throughout the decade, Singam123 is assigned the mission impossible - to arrest Lingam. Will Singam123 be successful in completing the mission?"
Amazon Prime,s6532,Sideboob,Movie,2018,18+,90.0,min,Comedy,Comedy,,,Richard Rotter,"On the eve of a legendary dance club closing its doors forever, three friends prepare for an epic night of beats, connectivity and revelations. Reese lives by a sacred code: never take off the costume, never depart before the final song, and never bring a date to the party. Accompanied by his sidekicks, Zig and Stu, Reese hits up the club for one last dance."
Amazon Prime,s6533,Shopno Danob,Movie,2018,13+,5.0,min,Horror,Horror,,,Uncanny Episodes,"A spooky, menacing tone of something creeped out the conversation between Psychiatrist Afjal Khan and his patient Mr. Jabbar! A nice, clear sunny afternoon turned into a dark creepy night within an eye blink!! Dream Monster, which can turn your day into night, just to haunt you!!"
Amazon Prime,s6534,Satan's Triangle,Movie,1975,13+,74.0,min,Drama,"Drama, Suspense",,,Sutton Roley,"A US coast guard finds only a woman still alive aboard a shipwreck. She tells her rescuer what happened and soon, they find themselves trapped in a mysterious part of the ocean known as Satan's Triangle."
Amazon Prime,s6535,Saattai,Movie,2012,ALL,133.0,min,Romance,Romance,,,M. Anbazhagan,"A good teacher acts as the perfect catalyst to bring out the best from the students. This film is about one such teacher, Dayalan, played by Samuthirakani and how he moulds the students and changes the teachers of a village government school."
Amazon Prime,s6536,Rising Free,Movie,2019,PG,96.0,min,Drama,"Drama, Special Interest",,,Christian Johannesson,"In 1887 America in the aftermath of racial prejudice, a young woman is on the run for her life through the vast terrain of the Oregon territory. TV-PG-V"
Amazon Prime,s6537,Rise,Movie,2014,16+,93.0,min,Action,"Action, Drama",,,Cuong Ngo,"A rags to riches story of unusual circumstance. Chronicling the highs and lows of Vietnam's most notorious female gangsters, this is a woman's journey as she breaks the glass ceiling in a man's word, albeit, a much darker and dangerous existence."
Amazon Prime,s6538,Red Gold,Movie,2014,16+,70.0,min,Drama,"Drama, Suspense",,,Michael Keller,"Desperate to save his family, a poor Indian boy is coerced by a local kingpin to sell his kidney. When he is cheated out of his money, he vows to steal the criminal's bloody business, for survival and revenge."
Amazon Prime,s6539,Ramu,Movie,1966,ALL,149.0,min,Drama,Drama,,,A. C. Tirulokchandar,Gemini Ganesan is an Army soldier. Pushpalatha is his wife. Master Rajkumar is their son. Gemini comes on a holiday to celebrate Pongal festival with his family. In the meantime dacoits strike the village and kill Pushpalatha. On seeing this Rajkumar becomes dumb. K.R.Vijaya is affectionate towards Rajkumar. Whether dumb Rajkumar is cured and K.R.Vijaya's love is accepted forms rest of the story.
Amazon Prime,s6540,Pink - Love of Girls,TV Show,2021,16+,1.0,season,Drama,"Drama, LGBTQ, Romance",,,,"Pink is a young pop singer, outspoken lesbian, who is very successful among young people of all genders. This season Pink will release her first clip with Tati, who is her main partner. Tati composes most of the group's songs. Bruna is Pink's girlfriend and Gaby is Tati's girlfriend. The two hate each other and Gaby will do everything to disrupt the relationship between Bruna and Pink."
Amazon Prime,s6541,Penn,Movie,1954,ALL,174.0,min,Comedy,"Comedy, Drama",,,M.V. Raman,A pretty girl and a handsome man are in love but the hero's parents do not approve of the match. They get married with the approval and split due to a misunderstanding. Whether they reunite or not is the rest of the narration.
Amazon Prime,s6542,Papaya,Movie,2019,ALL,12.0,min,Drama,Drama,,,Kayleb Lee,A slice-of-life short film about the Southeast Asian experience and becoming 1st generation Asian Americans.
Amazon Prime,s6543,Oru Nadigaiyin Vaakkumoolam,Movie,2012,13+,141.0,min,Drama,Drama,,,Rajkrishna,A reporter goes on a quest to find an actress who went missing and shocked the world. He finally finds her in an ashram but discovers some shocking truths behind her disappearance.
Amazon Prime,s6544,Night Tide,Movie,1961,13+,85.0,min,Horror,Horror,,,Curtis Harrington,"While on shore leave, sailor Johnny Drake (Dennis Hopper) becomes enamored of Mora (Linda Lawson), a young woman who works as a ""mermaid"" at a sideshow attraction. But for Mora it's no act, she actually believes that she really is a mermaid."
Amazon Prime,s6545,Night Kaleidoscope,Movie,2017,18+,83.0,min,Horror,Horror,,,Grant McPhee,"Night Kaleidoscope transforms Edinburgh's cobbled backstreets into a dark dreamscape brimming with supernatural menace. It's the perfect backdrop for Fion, a cynical psychic investigator who peddles his gift for anyone willing to pay. With abilities depleting, he must take powerful drugs to induce his visions and track down a pair of vampires terrorising the cities night population."
Amazon Prime,s6546,Naanum Oru Penn,Movie,1963,ALL,155.0,min,Drama,Drama,,,A. C. Tirulokchandar,S.S.Rajendran(SSR) and AVM Rajan are brothers. They are rich and motherless. Their father S.V.Rangarao prefers fair daughters-in-law for their house. But fate strikes in the form of Vijayakumari (who is dark complexioned and an illiterate) who steps in as SSR's consort. Whether she is approved by SSR's family and how she manages to survive there forms the rest of the narration.
Amazon Prime,s6547,My Prince Edward,Movie,2020,16+,93.0,min,Arthouse,"Arthouse, Comedy, Drama",,,Norris Wong,"Making a living from selling cheap wedding supplies doesn't free Fong from pressure to marry. She's been pushed beyond limits by unaffordable housing, archaic customs, and intrusive in-laws since engagement. More worrying is the comeback of a mainlander she's supposed to divorce out of a sham marriage.Norris Wong's whimsical debut searches freedom for a woman from modern marriage in Hong Kong."
Amazon Prime,s6548,Music,Movie,2021,PG-13,107.0,min,Arts,"Arts, Entertainment, and Culture, Drama",,,Sia,"Zu is newly sober and finding her way in the world when she receives news that she is to become the sole guardian of her half-sister named Music, a young girl on the autism spectrum. The film explores two of Sia's favorite themes – finding your voice and what it means to create family."
Amazon Prime,s6549,Mundaasupatti,Movie,2014,ALL,140.0,min,Comedy,Comedy,,,Ram Kumar,A photographer gets into trouble in a village where photography is banned.
Amazon Prime,s6550,MOTH,Movie,2021,16+,84.0,min,Action,"Action, Drama",,,"Nancy Vazquez, Michele Frantzeskos","Linda Blake a young girl who has been in and out of the Foster Care System. During her time in many foster homes, she endured abuse time and time again. The severity of her abuses, she led a dangerous and reckless life filled with sorrow and pain. Linda was institutionalized and was forced to deal with her past sins. This messaging film will give you the tools to move forward and start a new."
Amazon Prime,s6551,Moon Point,Movie,2011,13+,83.0,min,Comedy,Comedy,,,Sean Cisterna,"The quirky story of Darryl Strozka, an ambitionless 24-year-old who travels hundreds of miles in a wagon hooked onto the back of his friend's electric wheelchair, in hopes of tracking down his childhood crush."
Amazon Prime,s6552,Modern Love,TV Show,2021,16+,2.0,season,Comedy,"Comedy, Drama, Romance",United States,"July 17, 2021",,"Love breaks all the rules. Each episode of this anthology series brings to life different stories of relationships, connections, betrayals and revelations – all inspired by true events."
Amazon Prime,s6553,Meet John Doe,Movie,1941,16+,117.0,min,Comedy,"Comedy, Drama",,,Frank Capra,"A man needing money agrees to impersonate a non-existent person who said he'd be committing suicide as a protest, and a political movement begins."
Amazon Prime,s6554,Mambo Man,Movie,2020,16+,83.0,min,Arthouse,"Arthouse, Drama",,,"Mo Fini, Edesio Alejandro","Mambo Man is the story of JC, a Cuban farmer and music promoter who is presented with a business proposition that appears too good to be true. Desperate to alleviate his financial woes, JC gambles everything he has on it, and along the way learns who his true friends are."
Amazon Prime,s6555,Losing Hope,Movie,2021,18+,65.0,min,Drama,"Drama, Kids",,,lamonte hawley,"Hope went to school as usual everyday. Her older sister was responsible for picking her up from her classroom everyday so they can walk home together. This day was different. After school Hope disappeared. One day after 12 years of Hope disappearance, she knocked on the door to the families home with a son and announced that she was home."
Amazon Prime,s6556,"Lo and Behold, Reveries of the Connected World",Movie,2016,PG-13,98.0,min,Documentary,Documentary,United States,,Werner Herzog,"Oscar®-nominated documentarian Werner Herzog (Grizzly Man, Cave of Forgotten Dreams) chronicles the virtual world. He leads viewers on a journey that reveals the ways the online world has transformed how virtually everything in the real world works."
Amazon Prime,s6557,La Familia,TV Show,2021,TV-G,1.0,season,Sports,Sports,,,,"""From the foundation of the group during their adolescence until they retired. All families go through a generation change. Marc Gasol, Ricky Rubio, Rudy Fernández, Sergio Llull, Víctor Claver and the Hernangómez brothers will speak about their development until they were able to take over La Familia. Championships, victories and defeats get involved with their personal stories."""
